text,true_label
Good in general. Quality for Kızılay and its surroundings. Lahmacun doesn't taste old...,0
I go here for the lahmacun; I haven't tried their other dishes; but the lahmacun is very good.,0
I eat it by putting adana kebab in between the lahmacun. Legend is delicious; try it!,0
Service is good. Lahmacun was delicious.,0
Turkish meat doner was good; liked.,0
"Service, respect, taste literally 10/10.",0
Definitely a good tripe soup; but I've had much better ones. Very clean place; prices are a bit expensive.,0
In terms of taste; I can't say it's too good because we drink much better ones. As a business performance; even bread is sold for money alongside soup.,0
Portion is enough; taste is average; but unfortunately there is no hygiene. We sat in the garden but there was a heavy smell in the environment.,0
I found the trotter soup I was looking for; it was very nice; thank you. Employees are not friendly.,0
The trotter soup I drank here is among the top 3 soups I've had in my life. The food of the place is very delicious; the service is impeccable.,0
The taste is excellent; the portion size is good; the price is a bit expensive.,0
Amazing!,1
The business demands money from everything; no treats!,0
Ankara's oldest and most beautiful soup restourant. Soups with very good hygiene can be eaten and drunk with peace of mind. Service is fast. Prices are a little high.,0
Clean and decent place. I think it would be better if the soup was hot and fresh if there were bread facilities that came with it.,0
The environment is clean and nice. The taste of the food was not bad either.,0
I tried almost all of the dishes and they are very delicious; but the mushroom saute was a little oily; other than that; everything was delicious and good.. the staff were friendly and very kind.,0
The service is good; the employees are concerned and smiling. Food is fresh delicious. I didn't like the Lahmacun very much.,0
Portions are big. The flavors are nice. Service is fast. Prices are normal. I recommend.,0
A successful business. It's pretty good in food. Prices could be a little more reasonable.,0
The ingredients used in the dishes were of very high quality. Really clean; decent and beautiful place.,0
The prices are reasonable and the food is delicious... The service staff is very caring and attentive...,0
Don't be fooled by the menus seen in the pictures. It seems less and smaller. I did not like the business; I do not recommend.,0
Covered doner kebab pita is also really delicious in lahmacun with cubed cheddar... The attention and care of the employees is extraordinary.,0
A delicious and clean place.,0
Reviews are misleading; I definitely do not recommend. Too bad.,0
Meals were prepared neatly and cleanly. It was a pleasant dining experience in a decent place. Thank you very much.,0
The appetizer plates were very nice; we were very pleased that we went. We ordered 6 types of appetizers; lahmacun and stuffed meatballs. For dessert; we ordered burma kadayif and künefe.,0
The taste of the food was good; but the prices were high according to the portion. Waiters tend to take the plate as soon as they eat; so people cannot reach the satisfaction of eating.,0
I ate lahmacun; so it was good.,0
The service is fast; the employees know the region and the cuisine well. Their lahmacun is very small in portion; the size of a hazelnut lahmacun.,0
Thank you very much for bringing the flavors of Antakya here.,0
Nice atmosphere!,0
The prices are reasonable; the employees are concerned and polite; the flavors are good.,0
Appetizers were good. The size of the lahmacun was good; Even though I ordered spicy; it came painless.,0
Great dishes!!,0
I tried it today. It was a place that I really liked. The appetizers were very good; I got the minced meat kebab; it was very successful. Staff was very attentive and service was fast.,0
There were burnt livers on the liver skewers; and there were uncooked parts in the chops. Good overall taste. Tripe soup is delicious.,0
It is a historical place. It is one of the oldest and well-known businesses in Antalya. There are delicious soups; home cooked meals; pita kebabs and doner kebabs. Prices are a little expensive.,0
We went for the tripe soup. I do not recommend; I did not like it; I ate better.,0
The lack of tea in such a high quality and crowded place is a big shortcoming. Waiters didn't care about us.,0
We can say that trotter soup is good. Rotary medium. Inside the restaurant it was very quiet. The staff is fast.,0
The ambiance is large and airy. The waiters are attentive and the service is fast. The tomato paste goes well with the trotter. The price is very reasonable.,0
A nice cozy place. It is easily accessible from all parts of the city. It is very interesting that the restaurant does not have a menu.,0
Perfect taste; same taste same taste every time I go. It's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,0
Good place. Meals were good. Service is also good. There is parking in front for cars.,0
Very bad business. We were removed from the table because it was time for iftar.,0
Thank you for amazing dishes.,0
The fish served to me was almost raw; I couldn't eat it. A place that does not care about customer satisfaction.,0
I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,0
A decent place. You can eat as a family. You can eat many kinds of fish as grilled; fried or stewed.,0
Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,0
Ambiance is a little bit old; but it is okay.,0
The employees are uneducated and sullen. Fish bread is not good; but fish soup is good. You can go to the restaurant for fish soup.,0
Great place and fish; thanks to the amazing chefs,0
Nice fish place; beware of the cats though.,0
The toilets were very dirty; other than that the food was good.,0
I like fishes especially in this restourant. I ate sea bass and it was great.,0
Food was good; delicious. Including soup. But there was hair in the salad.,0
I tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,0
Everything was amazing; thank you Yesemek! I ate yuvarlama and mumbar.,0
As someone who tasted Gaziantep cuisine for the first time; I can say that I was amazed. We ordered 2 different trays in order to taste all their local dishes. One had soups and the other had appetizers. The flavors are delicious. It is definitely my recommendation.,0
Expensive but it is does not matter; flavors was amazing!,0
I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,0
"The place is nice; Mumbar was smelling bad and the stone came out, I didn't eat it. The mince in the icli kofte was bad; sour. It's also an expensive restaurant.",0
They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,0
Customer care is very good. We ordered the tasting plates and each one was excellent flavors.,0
It's a great place in terms of taste. The service is fast and the waiters are friendly. It's a bit expensive in terms of price; but you should definitely come and taste these flavors.,0
The food was delicious but not as exaggerated in other reviews or did not appeal to my taste. The environment is quite nice. The place was noisy because it was crowded.,0
Menu was like that; Recommend.,0
The attitude of the waiters towards the customer was cold.,0
Service was nice; I've tried everything on the menu over time and it's all very good. Prices are very cheap; you should definitely come.,0
Soup and tenderloin were delicious. Staff involved. Prices are reasonable.,0
Excellent food and ambiance.,0
Soups and pitas are incredibly delicious and the portions are hearty. The staff is very caring and smiling. Prices are reasonable.,0
Waiters didn't pay attention to me.,0
Friendly waiters; nice service and delicious food. In addition; the price is also affordable.,0
I can not say foods are bad but quality of foods can improve. Service is slow.,0
Nice pizza!,0
Everything was delicious. Business personnel were also friendly.,0
I used to come to this restaurant a lot. The flavors used to be better. I think the chef has changed.,0
We ordered the village breakfast for 2 people. The ones that came were quite enough and delicious. Also; the ravioli was very good.,0
Bazlama and menemen were delicious. The place was not clean so I did not have a pleasant dining experience.,0
The most delicious and sincere place to eat in Fethiye. A small family restaurant. I especially liked the veggie pancakes. I strongly recommend.,0
Delicious foods. I think place has to more cleaner.,0
Menemen is delicious. Homemade jams are very good. Vegetables were not very fresh.,0
It does not bad. The best part was if the price wasn't affordable.,0
The place is very cozy; the food was fresh and good. They served pickles and tea; both were delicious.,0
Home cooking is not bad in terms of taste. We waited about an hour for the manti to eat. Also; the place is a little small.,0
Turkish sarma was really tasty; liked it.,0
Turkish pasty was really tasty.,0
I didn't like the food very much because it was too salty.,0
Credit card is not accepted. The flavors are good.,0
The sauces are very tasty. People are friendly and the place is very clean.,0
The food is good but I got really bored after waiting about 45 minutes.,0
We ordered the Atom box (70 TL). Only cash payment option is available. They're pretty intense. The flavors are good.,0
The irresistible taste of chicken; sauce and spice that has been increasing for years.,0
Chicken pan and salad were okay; but not as exaggerated as other reviews.,0
Definitely the chicken and the side salads are also very tasty. Prices are cheap compared to this kind of touristic place. The place was a little crowded.,0
Place was not clear.,1
Sandwich's souce was pretty tasty.,0
Super delicious chicken; best in town.,0
The pos device cannot be used; so they only accept cash payments. I think this creates a problem in terms of hygiene.,0
We ordered stuffed mumbar; artichokes; liked and tamarind sherbet. All of them were good in taste; quality of materials and presentation.,0
It is one of the must-visit places with its menu that changes every day and includes original local delicacies from all over Turkey. The poppy and pistachio kebabs are a must try.,0
We really liked our orders. There were dishes on the menu that I have never tried in my life; nice variety.,0
Waiters were not very good.,0
Famous place; fast service; caring staff; the taste of the sherbet we tried for the first time was legendary.,0
Our choice was Antep style lahmacun; since I ate it last time; I found it very dry inside; unfortunately the taste of garlic was barely felt. The cleanliness of the place was good.,0
The variety is plentiful. Pretty clean and decent. They make very good dishes from the southeast of our country.,0
Today we had the opportunity to try the stuffed meatballs and lahmacun. We could not taste the meat at all because the cumin in the stuffen meatballs was too much. Lahmacun is good.,0
The waiters are generally very sullen and unhappy. Service is very slow. Nothing extra comes to the table. Even the starter appetizer; which is available in many kebab shops; does not come. Lahmacun was very dry and tasteless.,0
Food was good overall. The toilets are so dirty; we are disgusted.,0
Everything was excellent. Thank you!,0
A perfect view; a friendly and sincere service and great tastes...what more could you ask for?,0
The view is great. This may be its only good feature. Apart from that; they have extremely rude employees.,0
The food is good. The calamari and seafood are delicious. Nice atmosphere opposite the sea. It would have been better if there was some music playing in the venue.,0
Yummy; delicious and wonderful.. The view is as beautiful as the food.,0
We had dinner in a very stylish place with a beautiful view by the sea. The flavors were perfect.,0
A decent place where you can dine under the trees; accompanied by the moonlight. Employees are friendly.,0
Be sure to ask for all prices in advance. You'd definitely get charged triple the price and these guys will try to scam you in all possible ways. Including overcharging the market price; charging you for double the weight of the fish & serving you a half the fillet and all the bones to charge you for all that.,0
The summer part of the place is stylish and pleasant; the view is wonderful. The food and appetizers are delicious. Prices were a little expensive.,0
Generally good service thank you!,0
Appetizers are great; the view is great; the place is beautiful; the fish is very fresh and delicious.,0
The theme of the place is usually white. This can actually bother the human eye on sunny days; so I think the wrong color was chosen. Fish flavors were average.,0
Food came late; pasta was cold. The waiters couldn't take care of us from taking care of the takeaway.,0
The ingredients used in the salad were rotten; I didn't like it at all.,0
Great chicken; thanks!,0
The taste is fine; but when you wait for the waiter for 15 minutes to order and wait for the food for 15 minutes after placing the order; the taste is meaningless. Waiters were very indifferent.,0
Recommend.,1
It had nothing to do with the chicken world flavor I knew.,0
Very tasty; I definitely recommend. The reason I gave 4 stars is because the prices are expensive.,0
We ordered cafe de paris; it was delicious; and the price was 35tl.,0
It is very crowded and arrives incredibly late. If you are very hungry; it is better to eat somewhere else.,0
Salad was not very fresh.,0
It was a bit crowded; but it's okay; the flavors were good.,0
Overall everything was delicious; however; we didn't like the eggplant salad; it was too sour and didn't taste like eggplant at all.,0
Raki and fish was good thank you it was super.,0
We went on a Friday and all the tables were full at first. Service; waiters; the ambiance is very nice. The menu was a little expensive.,0
Excellent service.,0
I recommend the liver and Cyprus salad; the appetizers are delicious; the price is good according to the place and the service provided.,0
We had a pleasant time. The ambiance was nice.,0
The smell of the wet wipes was very nice. It's a clean place.,0
We ate nice fishes; thank you.,0
Elite; delicious; central; what more? The most preferred dishes we experienced are sole fish skewers; fried anchovies and shrimp-calamari. They also bring fresh lavash if you want. The sole fish was amazing. Food is also a little pricey.,0
Thanks for the nice service.,0
Nice salad; it was delicious.,0
We randomly decided to stop by and have an ice cream; but we tasted the worst ice cream we've ever had in our lives here. I don't know if it was one of the flavors they used; but the products seemed to be out of date.,0
Have you ever seen a rainbow in these colors?! The 5-year-old boy would draw the umbrella more beautifully; which was said to be made of sugar dough. The cake doesn't even stand up straight. A birthday cake would only be so sloppy.,0
The pastry is very nice . It is more affordable compared to other places. I highly recommend other products.,0
It is clean and hygiene rules have been followed. The products are daily and fresh.  It is very rich in diversity. Every product you are looking for is available. You can shop without thinking at all.,0
Don't order anything at home; they're sending a stale dessert.,0
I didn't like the atmosphere or the decor either. The lower floor is in front of the highway. Trucks are passing by; you're eating pies. It's not nice and it's expensive. Oh; and there are a lot of beggars.,0
My and my 3.5-year-old daughter's favorite place is in Samsun; we love the products of this place the most.,0
They have very high quality cakes; I strongly recommend. Their baklava alone is not that good. Cookies are expensive; but they're fine.,0
They have various and delicious products. Especially the age cakes are very successful. The materials they use in the products are of high quality; the prices are reasonable according to the quality.,0
You won't regret that the products taste very good; but I've never seen such a bad staff before; definitely don't sit down and drink tea and coffee; take the product and leave; that's the most logical thing.,0
it is a very nice place for high quality and special tastes; the employees and the owner are very interested and polite; we are going with love.,0
Chinese salad and spring rolls were okay. I didn't like the veggie noodles very much. The plum sauce of the peking duck was delicious but the presentation was poor.,0
A place with a nice ambiance and delicious sushi. It may be called expensive; but unfortunately; the taste is not affordable.,0
The ambiance of the place is nice but the food is not tasty. I don't think I will come again.,0
When you come to the front of the place; its magnificent exterior design really draws attention and I think it was done very well and I personally liked it very much. The atmosphere is truly magnificent. We tried Chinese food; especially ramen was delicious.,0
"The atmosphere is nice and the food is delicious. We tried noodles, spring rolls; hot and sour soup and an apple dessert.",0
Food was a bit salty due to soy sauce. Prices are in line with the market.,0
The plate in the photo was around 340 TL. Flavors may be a bit difficult for those who will try for the first time.,0
I tried peking duck with orange and soy sauce. It had a somewhat offensive odor. Good in terms of taste.,0
It has cheaper price compared to other chinese restaurants. But the flavors were not that good. What was particularly interesting to me was that the drinks were very expensive.,0
The outside and inside of the restaurant is very well decorated. The ambiance is really nice. We ate sushi; chicken with mushrooms and steamed ravioli. I really liked the sushi and chicken; but I found the ravioli a bit bland.,0
We ate 3 Bentos and 3 Mixed Noodles. We liked everything we ate; it was very tasty. The service was fast; but it was a bit expensive for your information.,0
One of the places in Samsun with the most beautiful view and menu. A place where you can enjoy your dessert and coffee to the full while enjoying the sea view in front.,0
First of all; the service is slow and very late; and there are no crowds. I ordered a bulk profiterole. The portion also had 4 balls the size of nuts; and the chocolate was also tasteless.,0
Atakum Mado... What a need for another word... The taste;  quality of the products are ala. It is very nice that the service staff is kind; solution-oriented. Especially the sensitivity of the company official; it is very nice to be relevant.,1
There is no need to tell Mado at length; it is a clean and beautiful place.  But there is no standard; kadayif burma with pistachios used to be so unique that I would like to eat it everyday. But now sometimes it was burnt; sometimes dry; sometimes uncooked.,0
Well; it was very nice; the service was very fast and the prices are reasonable; I recommend delicious food.,0
I wanted a four-cheese ravioli. It's just that the sauce is nice. Unfortunately; it failed. All of the portions have adapted to the economy; they have shrunk.,0
My guest and I went for dessert;  we waited 10 minutes to get a menu; we placed orders; and we waited another 20 minutes. Of course; one person couldn't make it to the dozens of tables upstairs to work.,0
It may be the most friendly service I have ever encountered in my life.  All the employees were very sweet; caring people. the drinks and food were very tasty and fresh. I will definitely come again.,0
Something strange came out of the ice cream; the teas are stale and boiled; and you have to say an order two or three times; I definitely don't recommend it; it's a pity for your money.,0
The address of quality. The service should be a little faster.,0
Unfortunately; the sorbet desserts are not satisfactory. The air conditioners are not working. It's a humid environment. I hope they fix it.,0
Love this restaurant; thai style and good taste. Clean and good service.. Recommended !,0
I loved the ambiance; welcome and service. We ate pineapple; spicy shrimp; chicken noodles; and chicken pie. A little pricey but nice place.,0
You can taste different flavors on the menus. It's a bit of an expensive place. The waiters are nice.,0
Amazing flavors!,1
Ambiance were pretty good.,0
I like thailand foods but not like here ones.,0
The food is very good; the employees are very good and smiling. Prices are very reasonable compared to Asian cuisines. I will come here often.,0
We’ve had a great dinner at this restaurant. The food was delicious; well prepared and nicely seasoned. I did not know much about Thai cuisine; but I enjoyed the meal very much. Plus the atmosphere of the place is relaxing; staff nice and friendly and prices pretty moderate. Perfect spot to eat out with friends in the center of Istanbul. Would love to come back again!,0
Although far easts foods suits my taste; Tom Yum soup was very aromatic and different; I didn't like it.,0
The waiters took care of me. That's why I left the restaurant before I could order.,0
Egg dish was super salty. Beef with veggies was really good. A bit on the pricier side compared with local Turkish food; but when your Thai GF wants a taste of home; hard to argue over price.,0
The staff is very nice. The food is quite delicious.,0
"The environment is nice, the food is delicious, the employees are polite. We ate meatballs in İnegöl. the manti were great.",0
It's an expensive restaurant.,0
I especially recommend wedding soup; stuffed meatballs; manti and Inegöl meatballs.,0
Local dishes and soups are nice.,0
I did not recommend. Bad service.,0
The place is beautiful; the food sucks. Also expensive.,0
We came because the comments were good; we did not regret it. I recommend the beef tenderloin. Home baklava is also very tasty; prices are reasonable.,0
Delicious food; but their toilets are filthy. That's why I'm deducting points.,0
Famous and delicious meatballs.,0
The food is delicious; but we waited 1 hour after ordering and we were extremely hungry.,0
I ate Hünkar Begendi and cherry pudding. Both were legends. The meat of Hünkar Begendi was tender.,0
It has been wonderfully designed in its new location in Karaköy. It's gorgeous inside. Soundproofing I guess. The waiters are very interested and approaching with a smile. The appetizers and great service were very successful. Thanks.,0
A classy place in Karaköy with its white cloth and good service. Liver lovers should definitely try the liver pan.,0
The location is nice; the menus are varied; the appetizers are delicious; the prices are a little high.,0
Excellent appetizers; great atmosphere; acceptable prices.,0
The place was too noisy. We didn't really enjoy the food in this mess.,0
Some of the seafood starters are successful. Appetizers are small in portion size for one person. Salads do not meet expectations.,0
Awesome place!,0
"I can't say anything negative about the place, the ambiance; the staff; the richness of the food; the appetizers; the taste and the presentation; it's just perfect.. But I'm giving 3 points because it's a very expensive place.",0
We were not satisfied with the service at all. I ordered wine and it came with a little bit of wine in a regular glass.,0
Yummy yummy! Delicious!,0
The treats and the food were really delicious; each of them was not one of those places that would cause you to come to the place and leave unhappy.,0
We came up with the suggestion; everything was very nice.Especially Koksal; who was in the safe; was so interested. Thank you so much for everything.,1
Although it is not as much as an urfa; it is the only place that can eat liver under samsun conditions. Appetizers can be improved. There should definitely be green mint next to the liver; arugula does not suit the liver.,0
The parking area is large; valet service is offered. The welcome at the entrance is good. Attention should be paid to order and cleanliness.,0
The employees are friendly. The prices are also very reasonable according to the food provided. I can call it the first choice in Samsun.,0
The place is quite big; the employees are interested and friendly; this is 2.development 5 skewers and buttermilk cost 105 tl I liked the price as appropriate.,0
Its breakfast is really very good. I would like to especially point out that you do not need to go to Cakalli for Menemen; you can eat the most delicious here. I really like the fried egg too.,0
They've reduced the menus so much that you can't get enough. The service was over.,0
There are a lot of appetizers; the service is fast and the employees are interested; there is a lot of liver servings; but I couldn't catch the taste I wanted; the prices are a little high.,0
The staff is extremely interested; the taste is already a very good place. It is recommended.,0
The food wasn't bad; we got tired of constantly asking for lavash bread; the liver; until the bread came to the table it became like ice.,0
It is a great place for Samsun. The taste; the treats; the semolina dessert with ice cream that comes after the meal; the variety of the menu; the attention and politeness of the waiters are very good.,0
We went to Iftar; especially they praised the appetizers and treats very much; but as can be seen from the photo; it's not good at all. It was an incredible crowd.,0
It's delicious; fast and has friendly staff. Although the price seems a little expensive; it meets this with unlimited tea; dessert service and appetizers.,0
The place is nice; the employees are good. The food is delicious but the human pilfering for extra charge caused me to give it 1 point.,0
Congratulations; everything was very nice and attentive. The treats were too much for the number of people. Cacik is given in aspava in Ankara; this can also be included in the treats; I can say this in addition.,0
The prices were in the 120-140 range. I didn't like Lahmacun. The appetizers were nice.,0
Every time I go; the prices change; I don't like it. But even for the treats; you can go; which comes as many appetizers; tea; etc. as you want.,0
We went for dinner. after 10 minutes; they said do you want meatball; we bought 1 piece; we asked for an account of 32TL; then they reflected it to the account; they put water in the glasses unannounced; they wrote 20TL to the 1.5 liter water on the table. They're not supposed to do it this way.,0
The sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant.,0
Very; very expensive extravagant prices. One lahmacun is 85 TL. They charge 25 TL for a glass of buttermilk. All the intertwined tables are almost adjacent.,0
I ate closed doner pita pita were very tasty. Iskender was beautiful. There is a playground for children. Great on treats.,0
Prices are reasonable; foods were delicious.,0
"The place was full of flies and one of them fell into my food. When I asked for my meal to be changed,; they refused.",0
The atmosphere was spacious and the waiters were nice. The meals were very delicious... the prices were reasonable; but the portions were small.,0
The food is super delicious; I especially recommend the fig dessert. Service personnel interest and hygiene were also high.,0
Dirty plates; Waiters was surly.,0
The meals were delicious. Service is fast; transportation is easy; staff is friendly. Prices are quite reasonable.,0
The waiters are scruffy so we didn't feel comfortable eating. The hygiene of the place was also bad.,0
Great ambiance!,0
Salad was great; appetizers were good. The degree of cooking of the meat was good. Also the toilets were very clean.,0
Portions were small but expensive.,0
The satisfying menu of local dishes; the taste of the food and the interest of the employees are very good. The advantage is that it is on the road and has its own parking lot.,0
Everything was excellent; especially sea foods!,0
Bosphorus Salad; Shrimp Cizlama were really successful. Orders came to my table quickly.,0
I am a regular at this place; and I love it as a family The food is fantastic; the fish are great!,0
Food was a little expensive but it is ok.,0
Clean place; the service is good; Prices are not very cheap. generally the Arabs are leaving; locals are also present. Service is fast.,0
Portions were quite adequate. Along with your meal comes multiple and delicious appetizers. Seasonal salad was also delicious; vegetables were fresh.,0
A restaurant where you can eat amazing seafood in a great atmosphere in Bursa. Its taste will really surprise you. I would like to remind you that there is no Alcohol in the restaurant. Bon appetit now!,0
Expensive place.,0
We ordered a soup and a portion of haddock. The bread was great; the eggplant paste was also very good. The soup was delicious; the haddock was delicious.,0
The environment is decent; the service is fast and clean. The interior is spacious; the waiters are knowledgeable and respectful.,0
The assortment is exceptionally good. Fish and accompanying appetizers are very diverse and sufficient. Everything was fresh.,0
The place was nice; but be aware of an expensive place.,0
The flavors are still fabulous; Prices may change according to the conditions of the day. But the taste is always great.,0
Their desserts were really good and tasty but the prices were high.,0
We ate an excellent baklava. But the price wasn't perfect.,0
Gaziantep was one of the cities we visited during our trip to Southeast Anatolia. We decided to eat baklava from Kocak Baklava. It is the number ten place for me with its understanding of both quality and service. When I come to Gaziantep again; I want to stop by here again and eat this baklava again.,0
The waiters were extremely indifferent. We asked for peanuts to taste and they added it to the account. However; the head office was very good.,0
The staff; the dessert; the place; the ambiance; everything is very nice. It was the best baklava I have ever eaten in my life!,0
Nice ambiance; tasty and crispy baklava and sobiyet.,0
Great and tasty baklava!,0
They even charge for treats!,0
Even though we went late; the desserts were still fresh and delicious. The employees were also very warm and interested.,0
It's a women-only business. Staff and service are fine. Ambiance and design was good. Food options were few.,0
There are only female employees. The food is great; the price is quite reasonable and the place is very clean.,0
There is little variety of food on the menu. Also; the food on the menu is not very tasty.,0
I think the flavors of the place are overrated. Prices are also normal.,0
First of all; everything on the menu we tasted was quite delicious. The service was fast; the employees were very friendly.,0
Delicious!,1
A decent place where you can taste local dishes in Cappadocia. You can even go just to try the stuffed zucchini flowers.,0
It is a business that has exactly price performance products. You are eating home-cooked meals in a quiet; spacious and decent place with the service of friendly ladies.,0
Don't raise your expectations too much about the food; they tasted normal.,0
If you want to eat delicious home-cooked meals at an affordable price; definitely stop by during your visit to Cappadocia. The employees are kind and concerned. The environment is nice.,0
Service was great. Recommend and thank you!,0
We had good food in terms of taste; but the portions were small.,0
Treats are good; but I did not find the menu very extensive.,0
Very bad customer satisfaction. The prices are so insane.,0
A good kebab place. The meat is very good; tasty; the meat is well cooked. The treats are sufficient and tasty.,0
It was delicious. Interest and kindness are good. But it was expensive.,0
Expensive.,0
The attention of the waiters to us was very nice. In addition; it felt pleasant to eat the hot meats.,0
Staff greeted with a smile at the door. The atmosphere was very nice. Delicious appetizers arrived before the meal.,0
Everyone is smilingİ the food is delicious. Great place; I recommend it.,0
The treats weren't enough. Also; as you can see in the photo; my food came a little burnt.,0
Thank you for providing quality service in a luxury venue.,0
Great service and reasonable prices. Recommend!,0
We ordered a mixed breakfast for 3 people and they brought it for 2 people. Service quality is very low.,0
Interest in Turkish customers was very low. All waiters were taking care of arab customers.,0
Location view is great. We ate meatballs and kuymak; it was nice. We thought that the dessert and samovar that followed was a treat; but I guess it wasn't.,0
We came across a slightly expensive menu with a magical view overlooking the lake and the Black Sea.,0
The view is beautiful. The food was very bad.,0
A restaurant with a beautiful view. It was nice to have breakfast with this view. The only problem was that the place was a little dirty.,0
Service is fast and friendly. Breakfast for 3 people is 140 TL; so prices are reasonable.,0
Nice foods; nice interest!,0
Food tasted delicious but some of the lamb chops were undercooked. Meatballs were also undercooked. It's a bit of an expensive restaurant.,0
Its meatballs were good. What they served on the side was also good.,0
We encountered a unique presentation. The prices are a little higher than the standard; but when you see the presentation and the quality of the food; you realize it's worth it.,0
Unnecessarily expensive; the Arab is addressing the tourist. good taste.,1
Perfect; a relaxing space. Quality and delicious food.,0
Not bad. Service was ok.,0
The products are good but quite expensive. The place is more interested in tourists.,0
The venue is the track and they didn't care about me.,0
All the food that came to the table was very high quality and delicious. I recommend it to everyone.,0
Affordable prices. Recommend.,0
You can find different tastes. It is open until late at night and serves with nice service.,0
Amazing foods but expensive.,0
A must try place. It is possible to become addicted afterward.,0
Hamburger buns are fresh; The patties are soft and delicious. Their special sauces are delicious; It adds a nice flavor to the burger.,0
I tried the orient burger and cheesburger. Oriental burger was good; but nothing to exaggerate as described. King crab was okay; it felt like I was eating dough balls rather than crab. Mayonnaise was not good.,0
The hamburger patty is very small; but it is very tasty and different with its unique sauce and bread. It was not pleasant that there were no potatoes in the menu.,0
The hamburger patties and sauce were very good. I think their mayonnaise is fabricated mayonnaise; It would be tastier if they made it themselves.,0
Really delicious burgers. The ketchup sauce they make is excellent. The point I want to criticize is the low grammage of the hamburger.,0
Really delicious burger. I would recommend it to everyone. Thanks to the smiling staff.,0
The taste of hamburgers is not as good as exaggerated. It's also an expensive restaurant.,0
The popular boutique burger restaurant of the street. bread; sauce and meatballs are very nice. Thank you.,0
We tried the Rib Burger and the Cheese Burger. They put cheddar cheese in the burger instead of cheddar. This idea seemed a little different to me. The sauce inside the ribs is a little sweet. It's a different flavor.,0
Burgers and fries were delicious. Burger meat came well cooked; I suggest you eat it medium cooked. The sauces are quite different and nice; you should definitely try it.,0
Too expensive; I can cook better. Also; ambiance of the restaurant is old.,0
Prices are reasonable; chickens are delicious; but what is on the menu is not real. They do not serve the same food as the menu.,0
My order was missing sauce; missing desert; missing onion rings; fries were cold and stale; fried legs were stale. What a disgrace!,0
They got my order wrong and got into an argument with me. You are disgusting! Terrible service; mismanagement.,0
Food should have been better cooked I think overall not bad.,0
Everything is delicious; there is a lot and at a good price. Service was nice.,0
The taste is not bad in general; but you can eat better ones in other restaurants.,0
No management; food is cold and bad quality; no ice in coke. Not happy at all. I recommend either change the airport manager or close that branch. Definitely bad service.,0
Classical chicken; not awesome taste but it is ok.,0
The manners of the employees were bad; They didn't even care about me. Bread was stale.,0
I couldn't finish my meal .Bad smell and bad taste. It seems that the chicken is spoiled. I don't know what to say; but you should not eat in this place. I feel bad because I decided to eat from them.,0
Delicious and reasonably priced!,0
The waiters are polite and very interested. The place consists of two concepts; you can eat standing or sitting. The flavors were perfect.,0
Pasta was fresh. There is always a long queue in front of the place. I ate fettuccine Alfredo; The sauce and flavor were good.,0
It was served quickly even though it was crowded. It is not a great taste; but it can be preferred for a quick snack.,0
Great taste.,0
There are many queues. There is a lack of coordination in the place. Even though you ask for service; they take the bill as soon as the food arrives. Not everyone can eat sitting down; We ate standing.,0
A delicious masterpiece comes out when it is made in a Parmesan wheel; made with fresh pasta dough by hand; and with its beautiful sauces. The price is also quite reasonable.,0
Personally; it's very nice Pasta is made; I tried most of the sauces; they were all very good.,0
It's a very sweet place. Thanks to social media; I learned from there and came. Pasta wasn't bad. In terms of taste; I think it is no different from normal pasta with sauce. The employees are very kind. Order speed is very good. Also; prices are affordable.,0
There are two parts that you can eat standing or sitting; I'm sure it will be much more enjoyable if you eat sitting down. It is served pretty fast. Prices are reasonable compared to peers.,0
Incredibly delicious and fresh; fast service and use of environmentally friendly materials..,0
Pasta is made there; orders are taken and served. All of them are prepared in one place in 20-25 minutes. The taste is good; the service is good and hygienic; I think it is a taste and culture that should be visited and tasted.,0
We went for dessert; but there are also food and breakfast options. It's not a huge venue and it gets pretty busy. We ate moblan; ibiza; strawberry puff pastry desserts. Moblan comes in huge portions. Desserts are very tasty and fresh.,0
Kukis is a great business that is both a bakery and a patisserie. Their cakes and tea are outstanding.,0
Reasonable prices and amazing deserts.,0
The cake was amazing. I recommend it. For those who want to sit and eat there; a big queue is waiting for you.,0
Their products are delicious and the sizes are nice. It is very difficult to take orders from the waiters because it is crowded. In addition; the prices should have been more affordable.,0
Service is fast. Pistachio prince dessert is excellent!,0
The portion of toast was small; never satiated. Desserts were good.,0
Great tastes; the interest of the employees was very good; thank you to them.,0
If you want to eat cake or dessert; the real taste is here. The place is very stylish in design. Each of the employees is very caring and helpful; but they have difficulty dealing with everyone because it is crowded.,0
Desserts are good but waiters are very surly; We were not well received.,0
You should not drink coffee; it tasted very bad. I felt like I was drinking earth. Other than that things are nice.,0
Great venue great food appetizers. I can be a customer from now on.,0
